areaCode,areaName,date,cumCasesBySpecimenDate
E12000005,West Midlands,07/04/2020,6454
E12000005,West Midlands,06/04/2020,6053
E12000005,West Midlands,05/04/2020,5692
E12000005,West Midlands,04/04/2020,5402
E12000005,West Midlands,03/04/2020,5055
E12000005,West Midlands,02/04/2020,4683
E12000005,West Midlands,01/04/2020,4234
E12000005,West Midlands,31/03/2020,3823
E12000005,West Midlands,30/03/2020,3410
E12000005,West Midlands,29/03/2020,2981
E12000005,West Midlands,28/03/2020,2617
E12000005,West Midlands,27/03/2020,2294
E12000005,West Midlands,26/03/2020,2016
E12000005,West Midlands,25/03/2020,1704
E12000005,West Midlands,24/03/2020,1464
E12000005,West Midlands,23/03/2020,1213
E12000005,West Midlands,22/03/2020,974
E12000005,West Midlands,21/03/2020,865
E12000005,West Midlands,20/03/2020,741
E12000005,West Midlands,19/03/2020,589
E12000005,West Midlands,18/03/2020,466
E12000005,West Midlands,17/03/2020,368
E12000005,West Midlands,16/03/2020,300
E12000005,West Midlands,15/03/2020,244
E12000005,West Midlands,14/03/2020,200
E12000005,West Midlands,13/03/2020,169
E12000005,West Midlands,12/03/2020,130
E12000005,West Midlands,11/03/2020,84
E12000005,West Midlands,10/03/2020,55
E12000005,West Midlands,09/03/2020,38
E12000005,West Midlands,08/03/2020,30
E12000005,West Midlands,07/03/2020,26
E12000005,West Midlands,06/03/2020,20
E12000005,West Midlands,05/03/2020,18
E12000005,West Midlands,04/03/2020,12
E12000005,West Midlands,03/03/2020,9
E12000005,West Midlands,02/03/2020,8
E12000005,West Midlands,01/03/2020,4
E12000005,West Midlands,29/02/2020,2
E12000005,West Midlands,28/02/2020,2
E12000005,West Midlands,27/02/2020,2
E12000005,West Midlands,26/02/2020,2
E12000005,West Midlands,25/02/2020,2
E12000005,West Midlands,24/02/2020,2
E12000005,West Midlands,23/02/2020,2
E12000005,West Midlands,22/02/2020,1
E12000005,West Midlands,21/02/2020,1
E12000005,West Midlands,20/02/2020,1
E12000005,West Midlands,19/02/2020,1
E12000005,West Midlands,18/02/2020,1
E12000005,West Midlands,17/02/2020,1
E12000005,West Midlands,16/02/2020,1
E12000005,West Midlands,15/02/2020,1
E12000005,West Midlands,14/02/2020,1
E12000005,West Midlands,13/02/2020,1
E12000005,West Midlands,12/02/2020,1
E12000006,East of England,11/01/2023,2249008
E12000006,East of England,10/01/2023,2248890
E12000006,East of England,09/01/2023,2248679
E12000006,East of England,08/01/2023,2248382
E12000006,East of England,07/01/2023,2248146
E12000006,East of England,06/01/2023,2247884
E12000006,East of England,05/01/2023,2247489
E12000006,East of England,04/01/2023,2247051
E12000006,East of England,03/01/2023,2246465
E12000006,East of England,02/01/2023,2245815
E12000006,East of England,01/01/2023,2245204
E12000006,East of England,31/12/2022,2244777
E12000006,East of England,30/12/2022,2244251
E12000006,East of England,29/12/2022,2243519
E12000006,East of England,28/12/2022,2242571
E12000006,East of England,27/12/2022,2241586
E12000006,East of England,26/12/2022,2240804
E12000006,East of England,25/12/2022,2240162
E12000006,East of England,24/12/2022,2239724
E12000006,East of England,23/12/2022,2239218
E12000006,East of England,22/12/2022,2238554
E12000006,East of England,21/12/2022,2237750
E12000006,East of England,20/12/2022,2236835
E12000006,East of England,19/12/2022,2235851
E12000006,East of England,18/12/2022,2234832
E12000006,East of England,17/12/2022,2234174
E12000006,East of England,16/12/2022,2233636
E12000006,East of England,15/12/2022,2233038
E12000006,East of England,14/12/2022,2232422
E12000006,East of England,13/12/2022,2231724
E12000006,East of England,12/12/2022,2231057
E12000006,East of England,11/12/2022,2230376
E12000006,East of England,10/12/2022,2229909
E12000006,East of England,09/12/2022,2229563
E12000006,East of England,08/12/2022,2229103
E12000006,East of England,07/12/2022,2228664
E12000006,East of England,06/12/2022,2228153
E12000006,East of England,05/12/2022,2227677
E12000006,East of England,04/12/2022,2227124
E12000006,East of England,03/12/2022,2226751
E12000006,East of England,02/12/2022,2226466
E12000006,East of England,01/12/2022,2226078
E12000006,East of England,30/11/2022,2225724
E12000006,East of England,29/11/2022,2225348
E12000006,East of England,28/11/2022,2224894
E12000006,East of England,27/11/2022,2224442
E12000006,East of England,26/11/2022,2224099
E12000006,East of England,25/11/2022,2223835
E12000006,East of England,24/11/2022,2223555
E12000006,East of England,23/11/2022,2223212
E12000006,East of England,22/11/2022,2222904
E12000006,East of England,21/11/2022,2222579
E12000006,East of England,20/11/2022,2222210
E12000006,East of England,19/11/2022,2221929
E12000006,East of England,18/11/2022,2221705
E12000006,East of England,17/11/2022,2221422
E12000006,East of England,16/11/2022,2221125
E12000006,East of England,15/11/2022,2220801
E12000006,East of England,14/11/2022,2220490
E12000006,East of England,13/11/2022,2220140
E12000006,East of England,12/11/2022,2219856
E12000006,East of England,11/11/2022,2219612
E12000006,East of England,10/11/2022,2219346
E12000006,East of England,09/11/2022,2219064
E12000006,East of England,08/11/2022,2218706
E12000006,East of England,07/11/2022,2218336
E12000006,East of England,06/11/2022,2217909
E12000006,East of England,05/11/2022,2217553
E12000006,East of England,04/11/2022,2217281
E12000006,East of England,03/11/2022,2216949
E12000006,East of England,02/11/2022,2216576
E12000006,East of England,01/11/2022,2216180
E12000006,East of England,31/10/2022,2215704
E12000006,East of England,30/10/2022,2215161
E12000006,East of England,29/10/2022,2214694
E12000006,East of England,28/10/2022,2214337
E12000006,East of England,27/10/2022,2213895
E12000006,East of England,26/10/2022,2213400
E12000006,East of England,25/10/2022,2212834
E12000006,East of England,24/10/2022,2212229
E12000006,East of England,23/10/2022,2211567
E12000006,East of England,22/10/2022,2210953
E12000006,East of England,21/10/2022,2210382
E12000006,East of England,20/10/2022,2209758
E12000006,East of England,19/10/2022,2209034
E12000006,East of England,18/10/2022,2208211
E12000006,East of England,17/10/2022,2207287
E12000006,East of England,16/10/2022,2206135
E12000006,East of England,15/10/2022,2205234
E12000006,East of England,14/10/2022,2204451
E12000006,East of England,13/10/2022,2203576
E12000006,East of England,12/10/2022,2202609
E12000006,East of England,11/10/2022,2201684
E12000006,East of England,10/10/2022,2200677
E12000006,East of England,09/10/2022,2199478
E12000006,East of England,08/10/2022,2198474
E12000006,East of England,07/10/2022,2197676
E12000006,East of England,06/10/2022,2196610
E12000006,East of England,05/10/2022,2195522
E12000006,East of England,04/10/2022,2194351
E12000006,East of England,03/10/2022,2193080
E12000006,East of England,02/10/2022,2191826
E12000006,East of England,01/10/2022,2190808
E12000006,East of England,30/09/2022,2190024
E12000006,East of England,29/09/2022,2189145
E12000006,East of England,28/09/2022,2188324
E12000006,East of England,27/09/2022,2187368
E12000006,East of England,26/09/2022,2186383
E12000006,East of England,25/09/2022,2185476
E12000006,East of England,24/09/2022,2184688
E12000006,East of England,23/09/2022,2184017
E12000006,East of England,22/09/2022,2183351
E12000006,East of England,21/09/2022,2182684
E12000006,East of England,20/09/2022,2181903
E12000006,East of England,19/09/2022,2181106
E12000006,East of England,18/09/2022,2180419
E12000006,East of England,17/09/2022,2179984
E12000006,East of England,16/09/2022,2179636
E12000006,East of England,15/09/2022,2179215
E12000006,East of England,14/09/2022,2178775
E12000006,East of England,13/09/2022,2178285
E12000006,East of England,12/09/2022,2177761
E12000006,East of England,11/09/2022,2177232
E12000006,East of England,10/09/2022,2176787
E12000006,East of England,09/09/2022,2176477
E12000006,East of England,08/09/2022,2176160
E12000006,East of England,07/09/2022,2175824
E12000006,East of England,06/09/2022,2175452
E12000006,East of England,05/09/2022,2174996
E12000006,East of England,04/09/2022,2174506
E12000006,East of England,03/09/2022,2174091
E12000006,East of England,02/09/2022,2173735
E12000006,East of England,01/09/2022,2173374
E12000006,East of England,31/08/2022,2172874
E12000006,East of England,30/08/2022,2172434
E12000006,East of England,29/08/2022,2171938
E12000006,East of England,28/08/2022,2171482
E12000006,East of England,27/08/2022,2171155
E12000006,East of England,26/08/2022,2170884
E12000006,East of England,25/08/2022,2170547
E12000006,East of England,24/08/2022,2170188
E12000006,East of England,23/08/2022,2169768
E12000006,East of England,22/08/2022,2169286
E12000006,East of England,21/08/2022,2168777
E12000006,East of England,20/08/2022,2168352
E12000006,East of England,19/08/2022,2167989
E12000006,East of England,18/08/2022,2167604
E12000006,East of England,17/08/2022,2167157
E12000006,East of England,16/08/2022,2166601
E12000006,East of England,15/08/2022,2166037
E12000006,East of England,14/08/2022,2165423
E12000006,East of England,13/08/2022,2164901
E12000006,East of England,12/08/2022,2164448
E12000006,East of England,11/08/2022,2163924
E12000006,East of England,10/08/2022,2163342
E12000006,East of England,09/08/2022,2162651
E12000006,East of England,08/08/2022,2161962
E12000006,East of England,07/08/2022,2161133
E12000006,East of England,06/08/2022,2160487
E12000006,East of England,05/08/2022,2159956
E12000006,East of England,04/08/2022,2159342
E12000006,East of England,03/08/2022,2158649
E12000006,East of England,02/08/2022,2157782
E12000006,East of England,01/08/2022,2156894
E12000006,East of England,31/07/2022,2155856
E12000006,East of England,30/07/2022,2155001
E12000006,East of England,29/07/2022,2154261
E12000006,East of England,28/07/2022,2153405
E12000006,East of England,27/07/2022,2152486
E12000006,East of England,26/07/2022,2151433
E12000006,East of England,25/07/2022,2150296
E12000006,East of England,24/07/2022,2148935
E12000006,East of England,23/07/2022,2147747
E12000006,East of England,22/07/2022,2146743
E12000006,East of England,21/07/2022,2145425
E12000006,East of England,20/07/2022,2143927
E12000006,East of England,19/07/2022,2142298
E12000006,East of England,18/07/2022,2140558
E12000006,East of England,17/07/2022,2138594
E12000006,East of England,16/07/2022,2136709
E12000006,East of England,15/07/2022,2135079
E12000006,East of England,14/07/2022,2133043
E12000006,East of England,13/07/2022,2130763
E12000006,East of England,12/07/2022,2128049
E12000006,East of England,11/07/2022,2125095
E12000006,East of England,10/07/2022,2121813
E12000006,East of England,09/07/2022,2118996
E12000006,East of England,08/07/2022,2116630
E12000006,East of England,07/07/2022,2113931
E12000006,East of England,06/07/2022,2111115
E12000006,East of England,05/07/2022,2107922
E12000006,East of England,04/07/2022,2104511
E12000006,East of England,03/07/2022,2100827
E12000006,East of England,02/07/2022,2097667
E12000006,East of England,01/07/2022,2095402
E12000006,East of England,30/06/2022,2093040
E12000006,East of England,29/06/2022,2090530
E12000006,East of England,28/06/2022,2088059
E12000006,East of England,27/06/2022,2085553
E12000006,East of England,26/06/2022,2083033
E12000006,East of England,25/06/2022,2080862
E12000006,East of England,24/06/2022,2079067
E12000006,East of England,23/06/2022,2077228
E12000006,East of England,22/06/2022,2075195
E12000006,East of England,21/06/2022,2073059
E12000006,East of England,20/06/2022,2070976
E12000006,East of England,19/06/2022,2069051
E12000006,East of England,18/06/2022,2067341
E12000006,East of England,17/06/2022,2065980
E12000006,East of England,16/06/2022,2064683
E12000006,East of England,15/06/2022,2063299
E12000006,East of England,14/06/2022,2061938
E12000006,East of England,13/06/2022,2060521
E12000006,East of England,12/06/2022,2059043
E12000006,East of England,11/06/2022,2057799
E12000006,East of England,10/06/2022,2056859
E12000006,East of England,09/06/2022,2055856
E12000006,East of England,08/06/2022,2054778
E12000006,East of England,07/06/2022,2053699
E12000006,East of England,06/06/2022,2052687
E12000006,East of England,05/06/2022,2051633
E12000006,East of England,04/06/2022,2050688
E12000006,East of England,03/06/2022,2049990
E12000006,East of England,02/06/2022,2049376
E12000006,East of England,01/06/2022,2048791
E12000006,East of England,31/05/2022,2048167
E12000006,East of England,30/05/2022,2047570
E12000006,East of England,29/05/2022,2046966
E12000006,East of England,28/05/2022,2046472
E12000006,East of England,27/05/2022,2046053
E12000006,East of England,26/05/2022,2045585
E12000006,East of England,25/05/2022,2045065
E12000006,East of England,24/05/2022,2044490
E12000006,East of England,23/05/2022,2043884
E12000006,East of England,22/05/2022,2043165
E12000006,East of England,21/05/2022,2042598
E12000006,East of England,20/05/2022,2042160
E12000006,East of England,19/05/2022,2041623
E12000006,East of England,18/05/2022,2040999
E12000006,East of England,17/05/2022,2040315
E12000006,East of England,16/05/2022,2039538
E12000006,East of England,15/05/2022,2038659
E12000006,East of England,14/05/2022,2037928
E12000006,East of England,13/05/2022,2037391
E12000006,East of England,12/05/2022,2036789
E12000006,East of England,11/05/2022,2036064
E12000006,East of England,10/05/2022,2035186
E12000006,East of England,09/05/2022,2034250
E12000006,East of England,08/05/2022,2033292
E12000006,East of England,07/05/2022,2032399
E12000006,East of England,06/05/2022,2031680
E12000006,East of England,05/05/2022,2030796
E12000006,East of England,04/05/2022,2029861
E12000006,East of England,03/05/2022,2028698
E12000006,East of England,02/05/2022,2027337
E12000006,East of England,01/05/2022,2026109
E12000006,East of England,30/04/2022,2025202
E12000006,East of England,29/04/2022,2024455
E12000006,East of England,28/04/2022,2023434
E12000006,East of England,27/04/2022,2022321
E12000006,East of England,26/04/2022,2021141
E12000006,East of England,25/04/2022,2019851
E12000006,East of England,24/04/2022,2018291
E12000006,East of England,23/04/2022,2016900
E12000006,East of England,22/04/2022,2015723
E12000006,East of England,21/04/2022,2014305
E12000006,East of England,20/04/2022,2012519
E12000006,East of England,19/04/2022,2010473
E12000006,East of England,18/04/2022,2007931
E12000006,East of England,17/04/2022,2005519
E12000006,East of England,16/04/2022,2003643
E12000006,East of England,15/04/2022,2001867
E12000006,East of England,14/04/2022,1999806
E12000006,East of England,13/04/2022,1997279
E12000006,East of England,12/04/2022,1994235
E12000006,East of England,11/04/2022,1990938
E12000006,East of England,10/04/2022,1987311
E12000006,East of England,09/04/2022,1984344
E12000006,East of England,08/04/2022,1981631
E12000006,East of England,07/04/2022,1978432
E12000006,East of England,06/04/2022,1974707
E12000006,East of England,05/04/2022,1970408
E12000006,East of England,04/04/2022,1965685
E12000006,East of England,03/04/2022,1960488
E12000006,East of England,02/04/2022,1956362
E12000006,East of England,01/04/2022,1952632
E12000006,East of England,31/03/2022,1947840
E12000006,East of England,30/03/2022,1942215
E12000006,East of England,29/03/2022,1935006
E12000006,East of England,28/03/2022,1927041
E12000006,East of England,27/03/2022,1917730
E12000006,East of England,26/03/2022,1910646
E12000006,East of England,25/03/2022,1904420
E12000006,East of England,24/03/2022,1897161
E12000006,East of England,23/03/2022,1888710
E12000006,East of England,22/03/2022,1879152
E12000006,East of England,21/03/2022,1869235
E12000006,East of England,20/03/2022,1858268
E12000006,East of England,19/03/2022,1849863
E12000006,East of England,18/03/2022,1842929
E12000006,East of England,17/03/2022,1835054
E12000006,East of England,16/03/2022,1826144
E12000006,East of England,15/03/2022,1816215
E12000006,East of England,14/03/2022,1806353
E12000006,East of England,13/03/2022,1795749
E12000006,East of England,12/03/2022,1787163
E12000006,East of England,11/03/2022,1780197
E12000006,East of England,10/03/2022,1773079
E12000006,East of England,09/03/2022,1765666
E12000006,East of England,08/03/2022,1758001
E12000006,East of England,07/03/2022,1750849
E12000006,East of England,06/03/2022,1743687
E12000006,East of England,05/03/2022,1738476
E12000006,East of England,04/03/2022,1734526
E12000006,East of England,03/03/2022,1730325
E12000006,East of England,02/03/2022,1726051
